event_id,application_id,stage,stage_ts,actor_type
693739ff-ddd6-4a7c-8f4b-0924fa09d491,493a9745-2544-4a13-83da-c2dd2d2dae7e,WITHDRAWN,2023-09-03 02:43:52.963717,Candidate
cb72e90f-1383-4040-a5fb-79d87e088837,8cffbc59-8ea2-454e-ad72-ed40d2472b2c,APPLIED,2023-05-23 00:00:00.000000,Candidate
698f90d5-58fa-4f0d-9e4b-743cdc79a5b9,8cffbc59-8ea2-454e-ad72-ed40d2472b2c,SCREEN,2023-05-25 18:52:46.439215,Recruiter
e9a9ce8e-7667-4812-aa1a-706cd1f8fb59,8cffbc59-8ea2-454e-ad72-ed40d2472b2c,ONSITE,2023-06-01 23:20:14.910258,Recruiter
f48d74a3-21f8-4e0f-b840-d7476206edcd,8cffbc59-8ea2-454e-ad72-ed40d2472b2c,REJECTED,2023-06-02 06:03:51.769097,System
209742b4-33c3-46f2-a42b-4ad65e393a4f,a31ff952-fd3a-414d-9970-67f12dac1144,APPLIED,2023-10-26 00:00:00.000000,Candidate
9b25bc7a-4730-40ad-adde-2750ad28942f,a31ff952-fd3a-414d-9970-67f12dac1144,SCREEN,2023-10-29 14:51:54.462157,Recruiter
2552ed71-4f79-45be-8fa1-2483fed473cf,a31ff952-fd3a-414d-9970-67f12dac1144,REJECTED,2023-11-05 13:20:23.961909,System
43298d46-2212-40c0-974a-1871e73e69f7,a4b5a43d-bd9d-4ccc-84b7-794e2ec6bcaf,APPLIED,2023-09-13 00:00:00.000000,Candidate
55683250-61a3-45d9-a0ef-b4d0c0804e81,a4b5a43d-bd9d-4ccc-84b7-794e2ec6bcaf,WITHDRAWN,2023-09-28 15:40:20.832374,Candidate
8457c6a2-ff9b-4402-93c5-1f64e03b3cd6,3751acee-79ef-4e2a-9a87-e2de41f9e627,APPLIED,2023-10-23 00:00:00.000000,Candidate
2d421859-0fd9-4432-9cfb-bba93a9f60c3,3751acee-79ef-4e2a-9a87-e2de41f9e627,WITHDRAWN,2023-10-28 18:27:11.842000,Candidate
04096cf1-c3ec-4437-af54-f2129e8c35a5,e56eec21-3914-4af9-a864-56568ea8dae0,APPLIED,2023-09-26 00:00:00.000000,Candidate
7733b097-a01d-4ca1-8640-bb4743c376bc,e56eec21-3914-4af9-a864-56568ea8dae0,REJECTED,2023-10-03 21:02:18.353241,System
7e8570f3-48bd-421d-9af0-415fff5d1f1d,01ec21de-a272-4e13-981d-e9b521e6602f,APPLIED,2023-07-28 00:00:00.000000,Candidate
2946f079-f788-450b-bcb1-8f21972a7ebf,01ec21de-a272-4e13-981d-e9b521e6602f,SCREEN,2023-07-30 20:58:40.125409,Recruiter
98b5cd27-8eda-496f-afbd-abfbcdd4c6ab,01ec21de-a272-4e13-981d-e9b521e6602f,ONSITE,2023-08-13 04:24:47.978895,Recruiter
7e5b67ee-1f70-4838-8e28-d1c6e9c8b0a9,01ec21de-a272-4e13-981d-e9b521e6602f,REJECTED,2023-08-15 23:50:20.910899,System
da111a00-d7ae-483c-adab-4d9578c66702,6b043f62-ef1a-41a4-9be4-6587557976e8,APPLIED,2023-08-23 00:00:00.000000,Candidate
53f6cc5f-fe1a-4100-b20b-c82d50c472bc,6b043f62-ef1a-41a4-9be4-6587557976e8,SCREEN,2023-08-25 22:02:41.189740,Recruiter
3ff163b1-a16e-4d98-ad5c-b0a0a1c3d9eb,6b043f62-ef1a-41a4-9be4-6587557976e8,ONSITE,2023-09-04 08:24:10.223498,Recruiter
051123af-d341-43b7-b650-08c5ded15b82,6b043f62-ef1a-41a4-9be4-6587557976e8,REJECTED,2023-09-07 17:21:36.279979,System
6610278d-b8c3-4af4-8bf9-e7c9a96b9c21,155a93ca-d0f1-444e-b802-e653be462175,APPLIED,2023-10-03 00:00:00.000000,Candidate
b6e5960d-ea86-4197-89f2-5a69b5ea9e88,155a93ca-d0f1-444e-b802-e653be462175,REJECTED,2023-10-08 05:08:32.542811,System
0e690cc2-fe64-48b7-a216-561225b3b239,7375903c-2039-4853-934c-0983f3333025,APPLIED,2023-09-03 00:00:00.000000,Candidate
ee431143-590e-490b-881a-1e3ed09aa58a,7375903c-2039-4853-934c-0983f3333025,SCREEN,2023-09-05 18:59:14.063080,Recruiter
cc42c8b5-34ec-4b1a-9f48-d6cab10e5aa8,7375903c-2039-4853-934c-0983f3333025,REJECTED,2023-09-14 00:17:19.412644,System
301cc21c-436e-4de3-912a-6367f443bad0,2612c429-527c-46b8-8681-e5d0e08db184,APPLIED,2023-05-16 00:00:00.000000,Candidate
4266c64f-52ba-48b1-ab94-6becad591140,2612c429-527c-46b8-8681-e5d0e08db184,WITHDRAWN,2023-05-18 21:27:16.312524,Candidate
9c04116e-5f57-489f-ae49-388bedce06ea,c9e31356-5b59-45eb-8f2f-14395932f677,APPLIED,2023-11-04 00:00:00.000000,Candidate
3f858483-e624-42df-80af-b443b949f842,c9e31356-5b59-45eb-8f2f-14395932f677,SCREEN,2023-11-06 16:47:12.869769,Recruiter
38706ad3-9ac1-4776-a721-27608c03bf0d,c9e31356-5b59-45eb-8f2f-14395932f677,REJECTED,2023-11-09 14:22:41.554537,System
f4d455d5-1c34-403b-abc4-a80f9a8fc42c,b67cb0c8-8d92-4f03-b213-3d29c8227e96,APPLIED,2023-06-03 00:00:00.000000,Candidate
9ebc2c82-6a12-493b-ac38-c812f7145cde,b67cb0c8-8d92-4f03-b213-3d29c8227e96,REJECTED,2023-06-14 18:43:28.114956,System
b3a73280-4112-4ebb-be15-8df869725d21,16644bd4-1f71-49ed-b989-b60a715f347e,APPLIED,2023-07-15 00:00:00.000000,Candidate
46112b10-4784-4310-a2af-159dd252db1c,16644bd4-1f71-49ed-b989-b60a715f347e,SCREEN,2023-07-15 05:09:54.977140,Recruiter
d33ae960-20a1-4eb0-ae89-1334905d12c3,16644bd4-1f71-49ed-b989-b60a715f347e,REJECTED,2023-07-18 12:55:22.434327,System
162a925a-7687-4a98-b029-cd8c5cd40b34,c300bc5f-5624-4250-acd3-29c44bc334f5,APPLIED,2023-12-27 00:00:00.000000,Candidate
6bcf5ebe-f71b-4885-a234-5c1158933744,c300bc5f-5624-4250-acd3-29c44bc334f5,WITHDRAWN,2024-01-04 12:12:44.424022,Candidate
b664513b-9ae3-469e-883e-d817e7d89e3d,4ed4a1fe-11e8-4a45-9204-39775dd16140,APPLIED,2023-05-28 00:00:00.000000,Candidate
e9e39f6a-1036-4a5e-aa3e-1adc9c1cb878,4ed4a1fe-11e8-4a45-9204-39775dd16140,SCREEN,2023-06-01 20:21:31.914189,Recruiter
eca2f2b2-6acf-4451-a79c-037cd0afdd02,4ed4a1fe-11e8-4a45-9204-39775dd16140,REJECTED,2023-06-06 15:37:29.446519,System
4943912d-f023-4d34-9ac0-d512d870bfaf,43384ff5-9633-48d4-b64f-23ba3596d73a,APPLIED,2023-12-09 00:00:00.000000,Candidate
e3c5a131-b5c9-4a0c-abc9-f0bf42b572a2,43384ff5-9633-48d4-b64f-23ba3596d73a,WITHDRAWN,2023-12-13 18:42:03.043575,Candidate
5a9c14b2-3fe4-49ce-a219-9de3c830ec79,329eff5d-da2f-42be-bbaa-15ab259c4886,APPLIED,2023-07-08 00:00:00.000000,Candidate
9f03dc84-0554-42b5-9ef0-4fa8c9497f5b,329eff5d-da2f-42be-bbaa-15ab259c4886,REJECTED,2023-07-22 12:35:27.883199,System
e1eb6949-27a2-4696-b7f5-b36806b62c5b,4cfd5c46-cddb-4502-a6e1-9a79b0c51eb3,APPLIED,2023-05-30 00:00:00.000000,Candidate
5099debd-0a3d-4655-977b-13613d252964,4cfd5c46-cddb-4502-a6e1-9a79b0c51eb3,SCREEN,2023-05-30 07:52:17.398506,Recruiter
a6de8172-7d89-4104-ac7a-5c26d35ad1a2,4cfd5c46-cddb-4502-a6e1-9a79b0c51eb3,REJECTED,2023-06-05 15:33:09.143960,System
421d1b9f-84b7-49d5-89cb-3226c3c6396c,77a01590-84cd-48c1-ac6e-561f48883282,APPLIED,2023-09-03 00:00:00.000000,Candidate
add9708a-ca6b-44b4-82b1-b3298149e199,77a01590-84cd-48c1-ac6e-561f48883282,SCREEN,2023-09-04 17:55:33.772524,Recruiter
cfe2753c-6a5e-4a8b-9dff-0a62d96e1470,77a01590-84cd-48c1-ac6e-561f48883282,WITHDRAWN,2023-09-06 16:23:50.226324,Candidate
94c41d40-c5dd-428e-9fc9-5c2b6344e77a,aeb719db-fe65-443e-bd13-1cf31a8a5135,APPLIED,2023-07-09 00:00:00.000000,Candidate
5fc4b6fc-1ca4-4b97-a9ee-b47b24b0dc31,aeb719db-fe65-443e-bd13-1cf31a8a5135,REJECTED,2023-07-18 20:00:07.988187,System
cee6e1a7-f2cd-40a5-b05d-8525b79b67dc,11f68bab-3e13-4e18-bc2b-963899a446b3,APPLIED,2023-04-21 00:00:00.000000,Candidate
8b56e75e-97a6-4fad-99ac-4190968676a0,11f68bab-3e13-4e18-bc2b-963899a446b3,WITHDRAWN,2023-04-28 23:24:17.526679,Candidate
5b723e24-09de-4fed-8be7-d7977a26becf,2252b7f5-4eef-41a3-b0f2-7f34c6ab1a98,APPLIED,2023-08-01 00:00:00.000000,Candidate
e3d88979-18b2-40de-965e-0904dc1b9dad,2252b7f5-4eef-41a3-b0f2-7f34c6ab1a98,WITHDRAWN,2023-08-05 17:50:54.425217,Candidate
7b323fcd-129d-43d2-aeb9-6f1d546e5c95,32ff0597-a14f-40a0-a337-737ff65a53dc,APPLIED,2023-03-14 00:00:00.000000,Candidate
5bdc1738-8e02-4fdd-953f-bfadc8de1701,32ff0597-a14f-40a0-a337-737ff65a53dc,REJECTED,2023-03-15 21:05:26.799819,System
19ad0997-7bb1-403c-9827-a18552e839e2,21b46194-79dc-443e-b625-f0a63625574b,APPLIED,2023-06-19 00:00:00.000000,Candidate
07ecbc7b-5173-458e-91f0-dbcaa0b6bc72,21b46194-79dc-443e-b625-f0a63625574b,WITHDRAWN,2023-06-29 11:45:21.252654,Candidate
e5635faf-7eee-4e24-9ba2-79d91086f478,cb5b31be-0f7b-4b98-a7b0-58403f21ed4d,APPLIED,2023-07-22 00:00:00.000000,Candidate
3afb056a-7644-4346-8834-366cd13ff5a2,cb5b31be-0f7b-4b98-a7b0-58403f21ed4d,SCREEN,2023-07-25 11:24:26.072663,Recruiter
5201ab58-27e0-432c-ae2a-5b7de9579022,cb5b31be-0f7b-4b98-a7b0-58403f21ed4d,WITHDRAWN,2023-07-30 04:15:59.688771,Candidate
43286f8b-c398-4217-b6b3-5bc30e0b8875,922facb5-c18b-4e82-adbd-8682e1a25413,APPLIED,2023-08-29 00:00:00.000000,Candidate
adc80cbb-083f-4424-b39a-f9817a0b100f,922facb5-c18b-4e82-adbd-8682e1a25413,SCREEN,2023-09-03 06:28:44.154688,Recruiter
03803941-9776-435a-8264-89517bff45a8,922facb5-c18b-4e82-adbd-8682e1a25413,REJECTED,2023-09-05 01:25:58.183256,System
fc228964-689b-4dd0-8d58-b0bb9d202741,fb889873-61d0-485e-a09c-629d78b26f81,APPLIED,2023-07-26 00:00:00.000000,Candidate
fee831e1-ba46-4cdf-a89d-995dbe1bb051,fb889873-61d0-485e-a09c-629d78b26f81,REJECTED,2023-07-26 21:32:58.500928,System
8d47c3fa-d999-479d-8efa-2ab18ccfd18f,9b46c1bb-93ad-4b64-81e8-37c934292b5d,APPLIED,2023-10-06 00:00:00.000000,Candidate
5ba39fd8-f485-45df-92b3-5cf2e0f61b18,9b46c1bb-93ad-4b64-81e8-37c934292b5d,REJECTED,2023-10-10 05:34:36.571049,System
a0e1ae69-6262-427a-b5f5-e1351cd0739d,eac42bb0-2929-4736-8a44-82b246d9d33e,APPLIED,2023-11-18 00:00:00.000000,Candidate
02b8864e-b5bf-4e32-b226-789bd6bbb8c6,eac42bb0-2929-4736-8a44-82b246d9d33e,SCREEN,2023-11-20 10:21:32.052280,Recruiter
0e24c7e7-ed35-4cae-9b99-2655dbdb4176,eac42bb0-2929-4736-8a44-82b246d9d33e,REJECTED,2023-11-26 03:52:45.637544,System
0fefb371-16ee-4361-bba8-1b2e527c7abd,000049f3-fcce-4df6-991e-048c3a7873c2,APPLIED,2023-11-09 00:00:00.000000,Candidate
7c6d741a-f9cf-4f8c-b309-c0c0c0c121ca,000049f3-fcce-4df6-991e-048c3a7873c2,SCREEN,2023-11-11 03:18:55.806902,Recruiter
baf18c42-1c6d-4827-b8c9-10e0ea66e5a4,000049f3-fcce-4df6-991e-048c3a7873c2,REJECTED,2023-11-17 04:39:48.565679,System
d13a2763-54b9-463e-97de-81908759938b,f6ba0f4c-d213-4777-9585-d3c17fae5c33,APPLIED,2023-03-21 00:00:00.000000,Candidate
25b24b08-645f-4585-b69e-c0ecda857ac2,f6ba0f4c-d213-4777-9585-d3c17fae5c33,WITHDRAWN,2023-03-22 23:51:07.975000,Candidate
b542cfb4-77b6-41ef-852e-30d08beac8dd,22934e65-41f3-4416-94c1-e15c721fe358,APPLIED,2023-01-26 00:00:00.000000,Candidate
e6c3e3e3-36f3-4ea9-a69b-729a5947560e,22934e65-41f3-4416-94c1-e15c721fe358,SCREEN,2023-01-30 15:58:31.892688,Recruiter
c81fa5b6-a109-4b10-b53b-e9363a4d7911,22934e65-41f3-4416-94c1-e15c721fe358,REJECTED,2023-02-04 10:03:38.307249,System
2ed19f41-1064-4274-b698-1c175741dd2b,2ce7a297-1a5a-4501-b917-c8058680da53,APPLIED,2023-07-05 00:00:00.000000,Candidate
183b9e0e-c2bd-4067-b530-8d314d0f6dba,2ce7a297-1a5a-4501-b917-c8058680da53,SCREEN,2023-07-09 04:13:21.539774,Recruiter
224d2ed6-f598-46b2-8d21-849a46dd61ca,2ce7a297-1a5a-4501-b917-c8058680da53,REJECTED,2023-07-15 04:53:55.949555,System
e87e1b5c-dc7d-49ea-b18b-0af9f27206e5,77d6a380-1ddd-414e-b94c-7a9ee1c62e25,APPLIED,2023-10-15 00:00:00.000000,Candidate
894aefb5-970b-496a-9c1f-7478c7c20101,77d6a380-1ddd-414e-b94c-7a9ee1c62e25,REJECTED,2023-10-23 19:50:53.912540,System
d449efa3-a3db-423b-9e65-8601794b5b5b,abe49d2e-fa7a-4de6-8b8d-9a5b0be450f5,APPLIED,2023-08-22 00:00:00.000000,Candidate
787b1a9a-aeb6-48c8-8672-a0bb542fc619,abe49d2e-fa7a-4de6-8b8d-9a5b0be450f5,REJECTED,2023-08-31 06:41:51.572048,System
f8319966-8cee-4e12-9b4e-662f3f976e63,da91db70-c9c5-42b8-b1d7-b7289ace4e9d,APPLIED,2023-10-30 00:00:00.000000,Candidate
cc8cc187-d2ff-4667-9895-1df30a64d8c4,da91db70-c9c5-42b8-b1d7-b7289ace4e9d,SCREEN,2023-11-02 04:07:03.029378,Recruiter
5d081b29-1dfa-42d5-a5fa-3d9f5a739ae4,da91db70-c9c5-42b8-b1d7-b7289ace4e9d,REJECTED,2023-11-09 02:23:36.768736,System
3a9bf406-460a-4dbc-99da-0b423748ef5f,9a565d5a-df93-45ee-94e0-cdbfc9aded71,APPLIED,2023-05-24 00:00:00.000000,Candidate
718b9e8b-404c-472f-a530-f09225bd8c08,9a565d5a-df93-45ee-94e0-cdbfc9aded71,REJECTED,2023-06-05 07:35:55.114414,System
e185bcdb-908b-4a6d-a3d4-474e605ea2c6,df1cb891-2209-496d-bc90-2a79ab80b34a,APPLIED,2023-09-11 00:00:00.000000,Candidate
f147fc17-980e-4659-8746-5f2fb9115d32,df1cb891-2209-496d-bc90-2a79ab80b34a,WITHDRAWN,2023-09-18 18:51:57.716249,Candidate
4f57d88c-5d11-4eba-a165-0166081ac7a4,d9f95e75-8ad3-44ef-a05f-746f6b18d26f,APPLIED,2023-11-22 00:00:00.000000,Candidate
b178d01b-75c7-4101-81bb-1827b301766b,d9f95e75-8ad3-44ef-a05f-746f6b18d26f,REJECTED,2023-12-01 20:03:51.698623,System
cf1e017a-eb8e-427a-924e-91d8fe72f961,08f86e86-ccba-4f00-9e6a-838e745817a3,APPLIED,2023-10-24 00:00:00.000000,Candidate
b9221a11-c6ee-497c-840e-0e4dac87994c,08f86e86-ccba-4f00-9e6a-838e745817a3,REJECTED,2023-10-30 15:23:07.344054,System
6bd4e5f6-0dcc-4d08-8d67-9955108d2cb0,2853637b-38eb-4d70-8e4b-cce3b19a8582,APPLIED,2023-04-30 00:00:00.000000,Candidate
a7c11e5f-b591-4c6c-9958-eae0a3cca674,2853637b-38eb-4d70-8e4b-cce3b19a8582,SCREEN,2023-05-04 15:50:39.191122,Recruiter
b789a658-0404-4ac8-b045-d995563a0ec5,2853637b-38eb-4d70-8e4b-cce3b19a8582,REJECTED,2023-05-07 15:08:38.306428,System
bdad2194-44b6-4f96-b67d-ae8c2689c39e,f0037abe-4888-4318-975a-addb3e4e804c,APPLIED,2023-09-13 00:00:00.000000,Candidate
89e2ec46-067e-409a-ae37-5e52d00e68d1,f0037abe-4888-4318-975a-addb3e4e804c,WITHDRAWN,2023-09-27 04:53:25.013614,Candidate
eb1f1e89-85c8-439c-8595-6599226fc28a,d907d427-1797-4759-8a84-9802485c8d4d,APPLIED,2023-08-16 00:00:00.000000,Candidate
823c9c8e-1eae-4929-b749-2bb014d6c590,d907d427-1797-4759-8a84-9802485c8d4d,WITHDRAWN,2023-08-22 20:08:41.412257,Candidate
d66d85d0-8076-42ed-8d83-31e0c645de93,94e93747-763d-4e4e-a6c0-2767827ee9aa,APPLIED,2023-03-29 00:00:00.000000,Candidate
5fa71903-2083-4962-b938-1d83b7218ccd,94e93747-763d-4e4e-a6c0-2767827ee9aa,WITHDRAWN,2023-03-30 06:38:44.124708,Candidate
0b2f320c-5059-408a-a795-cb33784e5228,5c0fed05-cc90-452f-9d7a-e37213d9ba15,APPLIED,2023-08-26 00:00:00.000000,Candidate
783810fa-ee33-4667-b650-78e47356d3b8,5c0fed05-cc90-452f-9d7a-e37213d9ba15,SCREEN,2023-08-28 16:36:42.332172,Recruiter
246c6847-07c2-48c9-b8d8-dc3c48657dc5,5c0fed05-cc90-452f-9d7a-e37213d9ba15,REJECTED,2023-08-31 15:34:33.742555,System
da8910fd-5e27-4596-849e-0e2ac8601f13,fb0987d6-21dd-496a-8529-227bef04a051,APPLIED,2023-05-21 00:00:00.000000,Candidate
19fe8e88-d982-4844-bf2e-89f2a0818fa9,fb0987d6-21dd-496a-8529-227bef04a051,SCREEN,2023-05-24 18:15:47.403949,Recruiter
88d5197a-3c48-4da5-bcbf-2fba2116d643,fb0987d6-21dd-496a-8529-227bef04a051,REJECTED,2023-05-27 19:16:27.268514,System
7d42ba0b-bb3e-487b-b1b0-8748dcfb5b41,b888ebc7-ecbf-4dfe-bb5b-2803a2f54ecd,APPLIED,2023-09-15 00:00:00.000000,Candidate
255cc620-0a08-4cd3-9965-b000b48acc10,b888ebc7-ecbf-4dfe-bb5b-2803a2f54ecd,SCREEN,2023-09-16 19:56:14.627055,Recruiter
61dc47a2-dec5-4cc8-870d-5aa3fef20a49,b888ebc7-ecbf-4dfe-bb5b-2803a2f54ecd,REJECTED,2023-09-20 11:22:16.829106,System
db3f6be0-2725-4a79-949c-b96a60387d33,492b3b29-e69e-408a-961a-94aeaa8f1498,APPLIED,2023-08-19 00:00:00.000000,Candidate
e7761e41-f714-4ffe-87e5-341223c393f2,492b3b29-e69e-408a-961a-94aeaa8f1498,REJECTED,2023-08-19 15:56:43.184203,System
00882c8e-02d7-47a2-8398-b50176d4935a,554799c7-0eef-4023-a560-d8cbc959b705,APPLIED,2023-09-02 00:00:00.000000,Candidate
e7401a80-d8ae-4f7a-a89a-1b1bcf926741,554799c7-0eef-4023-a560-d8cbc959b705,SCREEN,2023-09-05 15:22:29.739436,Recruiter
aecebf12-3f0c-475a-853c-f353caa47344,554799c7-0eef-4023-a560-d8cbc959b705,ONSITE,2023-09-15 18:48:42.274266,Recruiter
c442f1bb-1468-41c0-b9b0-003a833f5fa4,554799c7-0eef-4023-a560-d8cbc959b705,OFFER,2023-09-22 01:26:40.874281,Recruiter
016e3592-a40e-4c10-89d8-e371a0f3bb6a,554799c7-0eef-4023-a560-d8cbc959b705,HIRED,2023-09-24 03:01:47.396748,Recruiter
0b5132a4-a6fb-4cc5-ad46-9383b1b8212f,4274f5b2-3dfb-498b-b57c-76ef50f6d818,APPLIED,2023-08-30 00:00:00.000000,Candidate
c26a06cf-fa86-4524-8969-71342cceccc8,4274f5b2-3dfb-498b-b57c-76ef50f6d818,SCREEN,2023-09-01 10:16:56.608244,Recruiter
7d50147f-98a1-4e64-a582-430d546fc8c3,4274f5b2-3dfb-498b-b57c-76ef50f6d818,REJECTED,2023-09-06 10:01:22.830112,System
17fd3684-e62a-460d-93e0-ad638a9e59df,b8c24562-fb8d-4793-9da5-b9a177e74d9a,APPLIED,2023-09-30 00:00:00.000000,Candidate
50069637-8a9f-47e9-8b05-41ed15c434bb,b8c24562-fb8d-4793-9da5-b9a177e74d9a,SCREEN,2023-09-30 18:17:55.936281,Recruiter
c9e4819c-b459-4339-bf8e-8d3600a35854,b8c24562-fb8d-4793-9da5-b9a177e74d9a,ONSITE,2023-10-13 18:37:30.389372,Recruiter
96b5fea4-d1d4-454e-ac35-285e7593b3c9,b8c24562-fb8d-4793-9da5-b9a177e74d9a,WITHDRAWN,2023-10-18 12:44:18.593183,Candidate
c23c790e-8063-41c1-8b00-816d77975267,54d9bb13-6ccc-467a-b842-4451b39da88b,APPLIED,2023-08-06 00:00:00.000000,Candidate
ca5d2a5e-3c41-4530-9edd-f3ab097c72c1,54d9bb13-6ccc-467a-b842-4451b39da88b,REJECTED,2023-08-12 02:47:14.781524,System
49b3bc88-c7df-417c-ae5f-377f12ea15ea,6ec79f5e-6692-4af3-be81-4de9442a0f80,APPLIED,2023-02-27 00:00:00.000000,Candidate
0acb6b32-4c97-4224-b0b9-4e9361f21064,6ec79f5e-6692-4af3-be81-4de9442a0f80,SCREEN,2023-03-01 12:58:04.404734,Recruiter
455838ac-a2e9-4b49-8bbd-7a78f9aaf7ee,6ec79f5e-6692-4af3-be81-4de9442a0f80,REJECTED,2023-03-07 03:58:17.228554,System
c1b5347a-3c02-45f3-b5ec-0f7619e2d5c9,2aa79bc4-9093-406d-85f7-5b7e3d02a2e0,APPLIED,2023-04-23 00:00:00.000000,Candidate
17890c7b-8798-424a-ba62-d49f93a72830,2aa79bc4-9093-406d-85f7-5b7e3d02a2e0,REJECTED,2023-04-29 00:16:15.496601,System
48e88725-cebf-4e23-a876-d53655e78ff5,24df1e1d-8cfd-4ef4-9cfa-6c8f2322fdb1,APPLIED,2023-10-06 00:00:00.000000,Candidate
f6af8c64-e79c-40fb-bb5f-68c1607fa856,24df1e1d-8cfd-4ef4-9cfa-6c8f2322fdb1,SCREEN,2023-10-07 11:26:54.841459,Recruiter
15e4fadb-aca3-4b3a-a372-a91f2bbdce27,24df1e1d-8cfd-4ef4-9cfa-6c8f2322fdb1,REJECTED,2023-10-09 11:19:54.934894,System
85de96a7-10e5-4042-83a5-a2f269740d3e,bb2dedee-0fa9-4f80-91d5-54cbaa4998a8,APPLIED,2023-10-23 00:00:00.000000,Candidate
73129ec0-3152-4cb4-80f7-72687ef42b1c,bb2dedee-0fa9-4f80-91d5-54cbaa4998a8,WITHDRAWN,2023-10-28 21:00:51.738779,Candidate
9ca2d860-98b7-494c-a24e-1dc5d2bf928c,b1f282c8-0aec-4efe-a3c5-7239750402ab,APPLIED,2023-07-11 00:00:00.000000,Candidate
60269394-73f9-4edd-aad4-222e6e30bcf7,b1f282c8-0aec-4efe-a3c5-7239750402ab,REJECTED,2023-07-25 04:34:40.463679,System
a9604fed-1e02-48cd-ae38-19953dc9da6d,5d3143be-0775-48e1-9885-d88adde8b0a5,APPLIED,2023-03-16 00:00:00.000000,Candidate
7b8805ba-8167-4d4c-9508-9dac5ff5c6cd,5d3143be-0775-48e1-9885-d88adde8b0a5,SCREEN,2023-03-19 11:04:13.234820,Recruiter
8f2f0cc1-cc2f-41b2-9233-eb1bd084f965,5d3143be-0775-48e1-9885-d88adde8b0a5,REJECTED,2023-03-22 17:56:43.640668,System
d6c73580-41da-4ff5-ad2f-f14ccc31137a,9fa140dd-2039-4d77-95c8-d6881ad0e3ba,APPLIED,2023-07-21 00:00:00.000000,Candidate
d38abd0d-d0a0-475c-9c76-71fc4a1686bb,9fa140dd-2039-4d77-95c8-d6881ad0e3ba,REJECTED,2023-07-30 06:58:04.609237,System
749051ee-3aa5-4853-b3b6-d263105bb701,0ed9019f-6905-4795-b0ab-1c87e23b0c3e,APPLIED,2023-11-21 00:00:00.000000,Candidate
08404f97-39eb-4c33-b7eb-52f40979fd54,0ed9019f-6905-4795-b0ab-1c87e23b0c3e,WITHDRAWN,2023-12-03 14:20:17.238884,Candidate
6506df33-fc25-4d76-b860-f51dc6d4259c,4c599b37-ddfa-4946-a6de-300cab0e3738,APPLIED,2023-07-17 00:00:00.000000,Candidate
3528af09-d47d-43ea-95ff-a1da7d91ed2a,4c599b37-ddfa-4946-a6de-300cab0e3738,SCREEN,2023-07-20 21:17:12.525305,Recruiter
4e493ebc-e586-49a9-858b-58f53dc7ecf8,4c599b37-ddfa-4946-a6de-300cab0e3738,REJECTED,2023-07-26 01:34:48.717188,System
2abc038a-65c0-4cfc-a904-88ba5bc47a37,a06b2508-5572-43ff-93f9-d383a92c59fa,APPLIED,2023-04-27 00:00:00.000000,Candidate
164b2835-09b3-4cfe-8c53-ab6199c84b21,a06b2508-5572-43ff-93f9-d383a92c59fa,SCREEN,2023-04-28 12:42:36.993609,Recruiter
b2ba1058-2350-4b20-b0b0-b5b3c86597fa,a06b2508-5572-43ff-93f9-d383a92c59fa,REJECTED,2023-05-05 14:58:56.476498,System
3bfb5b4b-1443-41a4-bfc5-ac4946c56797,c8597179-520e-4ff4-8a06-6a7dfd28db35,APPLIED,2023-08-18 00:00:00.000000,Candidate
633774ef-8a3c-4fff-b454-cf8dba94063c,c8597179-520e-4ff4-8a06-6a7dfd28db35,SCREEN,2023-08-21 02:09:55.705951,Recruiter
6fab9f6d-97e4-44fa-a2c9-2c81ce42bc18,c8597179-520e-4ff4-8a06-6a7dfd28db35,REJECTED,2023-08-28 18:37:09.788582,System
54f059ac-5ce7-42dd-9afe-155f12d1e352,aee10d70-1f94-49b0-b05f-537c6368e9fc,APPLIED,2023-12-24 00:00:00.000000,Candidate
764f3c9c-d665-47a5-b3d3-36b70ab56998,aee10d70-1f94-49b0-b05f-537c6368e9fc,REJECTED,2024-01-02 12:58:35.374661,System
ef991b9a-3993-4992-b8a8-2ffc066fd0b0,518c562b-4de2-41a3-963b-ee855b15c18c,APPLIED,2023-12-10 00:00:00.000000,Candidate
3de80088-cd0a-4a1e-8256-001abf859ef6,518c562b-4de2-41a3-963b-ee855b15c18c,REJECTED,2023-12-21 04:45:25.418414,System
374a7dda-fab7-41d9-8508-69bc4267b292,15d91474-4173-40ee-bc3e-0c22d2529816,APPLIED,2023-06-05 00:00:00.000000,Candidate
e6395cf1-f081-4eb7-9e74-bbc5743c36ca,15d91474-4173-40ee-bc3e-0c22d2529816,REJECTED,2023-06-09 20:37:02.710885,System
36472796-a49a-4419-a2a0-8f4f8aaf1831,a8993135-2840-4ac5-976d-ab92f636bc79,APPLIED,2023-08-20 00:00:00.000000,Candidate
cf9acf68-a1c5-4aa9-8a84-b9de3ee19a82,a8993135-2840-4ac5-976d-ab92f636bc79,SCREEN,2023-08-24 11:25:34.270906,Recruiter
4018edb5-079c-4f7d-8f97-055007c9ba3f,a8993135-2840-4ac5-976d-ab92f636bc79,ONSITE,2023-09-01 06:23:44.694288,Recruiter
19fa67db-e8be-4404-b6a7-32bd5ecbcffa,a8993135-2840-4ac5-976d-ab92f636bc79,REJECTED,2023-09-08 10:00:29.773078,System
