application_id,candidate_id,req_id,apply_ts,recruiter_id
669152a0-79f1-4c4f-823d-5be9f4a5dd6f,bfb644b0-bdf8-4150-aa89-377055081acf,16d12e04-93f3-4aac-b2a8-b4c4cf805e5e,2023-08-18 00:00:00,d559fef7-886d-4909-8d81-2debc4f28e19
ec943dfb-a12d-493b-8811-f1beda2d03bc,02115a6b-998d-4dab-a789-a9ae5d5db51d,888d7c91-9599-4888-9a04-1935cb85ca4a,2023-09-18 00:00:00,951dddda-80b1-470c-838c-a9dd066a2f16
cc18d8d2-1d13-42ae-9d58-9afb050adf4e,0a5cf4fe-ea63-4970-8eb2-9869e5274598,93a2b158-2dad-4c69-8e02-89f224b00a45,2023-06-16 00:00:00,064d35d5-e57e-4813-adef-80c1a8486ef7
cf6fb46e-f5a0-4123-9cbe-00b959c2e5cd,ba2507c1-4493-4691-b4e0-308f8754dc00,976be4bb-efc0-43e0-8da5-cd1fb9e5e935,2023-12-30 00:00:00,e401312f-1165-498e-bd40-32cb8bcf5f94
1c3b9923-06ea-46a0-898a-258ac86170d0,a01129f9-1902-4e13-8582-5f3bdbe1d197,cc3eb96a-f944-4a4d-8e7e-e1c11614ac97,2023-10-29 00:00:00,01c9b241-d222-4a7e-b8a9-a829d1bca613
13d37074-88f3-45b6-9ece-85bbeac18cba,4aa77015-3e63-4c3a-8d4d-a9566290407b,253cf031-bd28-4610-9d97-c99f31e530b8,2023-08-13 00:00:00,a04f4628-9614-4a76-91b2-7cf2dacb7ccf
3afe15f2-250a-4d34-b4c1-40c8e24bb0ae,cfc6b5de-04c3-40c7-8b61-6ae3b3cda020,0fc092d6-eb70-4443-88a4-539df5984985,2023-06-08 00:00:00,9b8c701a-445a-4656-96b7-41f611e2d00f
f517bce0-5e73-4b07-b172-203d2f252725,44705738-d827-481e-93ff-5dfd5102f11a,6f00c8c0-6557-4ed4-9512-1493d58c1a22,2023-07-17 00:00:00,9ec1b141-7fe3-47fd-802a-65f66979a81d
8596547f-6878-4a52-a0a8-680b6b76bd9b,155b3fc3-58ad-41cf-9430-1a6447abe23b,888d7c91-9599-4888-9a04-1935cb85ca4a,2023-08-24 00:00:00,9b8c701a-445a-4656-96b7-41f611e2d00f
7e937259-33ca-4bcf-a1e3-f1d8e1355d31,05ea1f88-5e62-40dc-a14a-62b2cf5b5a38,140464e8-f434-4f66-a014-f4a21bb4b41e,2023-09-04 00:00:00,8a90310c-551b-436d-8224-9e7465acf928
8f4d3ed3-3966-42da-8546-2e8e78368257,4bd0a978-fc6c-4690-8580-1559110618fa,9387226e-4e4c-49bb-a916-35d12fea0184,2023-05-26 00:00:00,fe5ea447-50d4-45af-a670-950c31be73a9
1141a914-352d-497f-8317-580171702e2b,7d0a1155-915c-4471-9c03-80fa920be094,ad9eabfd-09b2-4748-9273-9417c3b06f6a,2023-12-22 00:00:00,7c5d54c1-dd5e-439c-ab3a-831127cd5086
42317e8d-ae84-43db-99ac-d52b87c815b1,5b630d3b-f18e-4dfe-ae1f-2c3d270618d4,0e3345ef-5eee-4adb-8d60-988135464808,2023-10-08 00:00:00,ce75e67e-8e7a-4b4e-8d0f-99084fe08651
013eb551-077b-45f0-adf1-cd06a9d66da1,acafffc5-5bb1-40c6-9ad6-23aade537b01,186efca6-d40a-4f20-9dce-c0cb1417cc29,2023-10-05 00:00:00,8a90310c-551b-436d-8224-9e7465acf928
9e0e49b5-3801-4ef9-a814-8370c831fefe,2ece8481-5953-4da0-9c86-9a8a247da99d,0e3345ef-5eee-4adb-8d60-988135464808,2023-09-22 00:00:00,fcf245ec-97e5-46a5-80f2-f782fe73933a
f5aeae85-d75d-4f00-9d89-09f64bb3f4eb,138bf1d1-5df7-4fb8-a02c-5677fa2f2072,4db935a3-a211-408a-903f-e2bed1da12d1,2023-04-08 00:00:00,6612e286-6152-494d-9f7d-0f0a98ee9686
f4891238-c289-4afd-ab3d-0398254d141f,58819790-12b3-4e4c-aa5f-b1a67cd566b3,da2dfca3-c4f6-4a0b-8c73-02f2fba590d7,2023-10-17 00:00:00,7c5d54c1-dd5e-439c-ab3a-831127cd5086
6ec07b44-45ef-4a14-b2d4-adbb5106c72f,58819790-12b3-4e4c-aa5f-b1a67cd566b3,4366c010-b538-492f-b4f2-4e4d7b311fb3,2023-08-13 00:00:00,ce75e67e-8e7a-4b4e-8d0f-99084fe08651
c056fb8e-b2f8-45bc-b14d-1499287beab3,486b9298-fcb0-43ee-836d-d99d566b5aa8,1c136e64-2467-4f57-8419-8b6ebe547ccf,2023-07-20 00:00:00,9ec1b141-7fe3-47fd-802a-65f66979a81d
c0dcab86-2ad2-4613-ba69-c7d30bb091cf,c31a3cd5-b589-4160-9d0a-37047e7c8e94,93a2b158-2dad-4c69-8e02-89f224b00a45,2023-09-13 00:00:00,a04f4628-9614-4a76-91b2-7cf2dacb7ccf
b1a7ecd7-15a3-4a97-9153-b1bae1d721bf,f808a952-edfd-4186-8fbf-6cbebbf5d620,d7a366a5-e58c-4885-87d2-543641a38721,2023-08-06 00:00:00,32f87fcb-bc3c-4815-a6f1-765845120c00
4c312103-dfa8-441f-a798-17c7f2232971,1ba2b65d-1413-4308-8f13-e8a875ddb5a7,3b2b8667-7aab-493f-a2c8-f3415936a8cc,2023-09-11 00:00:00,1a13f2ee-73b7-476c-b7de-17787041ad7d
7188d92d-57cc-463f-94e2-6763f31ef93e,7ddc58dd-1d36-4eb8-8b8f-08977c6a624d,b09fad04-0b1b-4ef7-8fbf-2d221d93f911,2023-06-28 00:00:00,a04f4628-9614-4a76-91b2-7cf2dacb7ccf
8f00f5f2-7444-4d94-b0d4-9d1c1846a258,bde5d58d-aa4e-451d-b8b1-6c55de2898a3,ba12f1b5-131e-4c1e-a8be-6a3098298871,2023-04-20 00:00:00,ef76ead2-a6aa-403d-bc45-a7be696f1855
604c99c7-862b-4f21-be27-6e742bf62403,b903bd63-be93-4ddb-944f-b7279b0d6d99,4db935a3-a211-408a-903f-e2bed1da12d1,2023-03-15 00:00:00,a04f4628-9614-4a76-91b2-7cf2dacb7ccf
a570ac60-786e-4212-9be8-5ad5dd54eabb,b903bd63-be93-4ddb-944f-b7279b0d6d99,976be4bb-efc0-43e0-8da5-cd1fb9e5e935,2023-10-29 00:00:00,6612e286-6152-494d-9f7d-0f0a98ee9686
ca4e45d9-5533-4bc2-8b61-c406f5fbd9cc,b903bd63-be93-4ddb-944f-b7279b0d6d99,f1f6694f-4881-4359-824e-dcdaa2d9192c,2023-10-19 00:00:00,61c6f21f-040b-43f8-94e0-2999b6eb398d
feb7f7bc-1aee-4320-b2c0-8d9890c58089,f38a0bcb-408f-4379-b4f8-0e9d33a52e17,e0789041-c229-43f4-a588-cacf51787e72,2023-05-08 00:00:00,91deb205-a06b-4dfc-9659-2f24e8ca6264
c5126840-c93f-4f3d-bb51-7a69d6f21615,40542e08-778f-470d-b21e-c26e411ccd97,34984551-bded-41ff-b449-109511f984af,2023-03-23 00:00:00,1680ea61-ee37-40e1-8ac6-cf0e648b3dd9
073d2d6e-8ef9-4a7e-be45-850a164f7d30,c2f0db3b-775e-4117-8541-b5af32aa49b5,3c69c47e-00f1-4140-b365-815ad4f0d9a0,2023-03-19 00:00:00,1680ea61-ee37-40e1-8ac6-cf0e648b3dd9
cb845b2e-32d1-4b5b-82f3-2b7ab3e62941,7154de7c-d37c-4045-8c95-672cb3078514,ed6f2c63-29b5-4a82-bdd9-93bd6bc54e89,2023-09-12 00:00:00,9ec1b141-7fe3-47fd-802a-65f66979a81d
f42d300a-2421-4e30-84cb-e09e401e19b7,d97f5d42-3a21-4a67-8a31-70bc9bee7e10,04554937-2b9b-473a-ad9c-24e64484ffbb,2023-12-08 00:00:00,951dddda-80b1-470c-838c-a9dd066a2f16
083d4a0f-9145-44f9-b6cb-737a376f1347,55910108-ece0-4506-909e-0d0f69d66939,814a141f-8a18-4b4b-b8d1-8a88ba7d08a1,2023-01-12 00:00:00,0bfbcc20-3c78-499e-9d95-c23a46946100
d5e80b87-d8d2-4d42-93b6-bee97b562c60,67b08407-bcd3-4779-ad88-554f8e3a3df4,65786b54-48c6-4585-99ab-9f166b297f02,2023-07-15 00:00:00,2b588155-b2a3-4af6-8a33-452a10dd3e98
5d8af91a-c6d0-430e-b9d5-280d44bec22f,78b9fe9e-c045-43f8-9fa8-1d6693e1ee79,2f0f532c-c895-42e5-b914-b8b5f44e27c9,2023-05-14 00:00:00,e401312f-1165-498e-bd40-32cb8bcf5f94
cf51dbac-ee70-46e5-aac6-ee446cde9151,b1999268-876c-4f01-a397-9bfcab34ce56,d6d346bc-eac5-41c3-b018-434a67c3d070,2023-06-23 00:00:00,fcf245ec-97e5-46a5-80f2-f782fe73933a
d1e30a4a-71bb-4225-b564-0b13618fcb69,e76fe8ac-dd45-4da5-a42d-c34ffd8684b1,e0789041-c229-43f4-a588-cacf51787e72,2023-06-01 00:00:00,0e15c085-a22d-4e29-bbf1-2263688a829f
d2134c3f-2a7b-4bef-b7e6-f1c74e5c3f9f,ce715d56-0947-456a-a7d6-260e62801d24,b8ad1ca1-a4a6-474d-bc71-18aaafc7b0c3,2023-12-02 00:00:00,fcf245ec-97e5-46a5-80f2-f782fe73933a
b9a6d028-d84a-4eb2-b49d-e6c4e7012104,097ce96a-4809-4beb-9b1d-978b46bc1cde,f1f6694f-4881-4359-824e-dcdaa2d9192c,2023-12-25 00:00:00,8a90310c-551b-436d-8224-9e7465acf928
468bd5e7-1612-4b9e-b42b-5a37241ef89b,9462510d-2b10-4fee-b2b1-25559f7d6cdc,2999ca6c-3652-4c70-9179-8594353a2334,2023-08-23 00:00:00,a2429233-9e14-4dd5-b9d0-5c6f1379a710
edba3806-5d83-4632-836a-77ea93bb6fa2,93fc4586-7756-4a02-ba6d-5ac477509ee8,9a695068-ae18-4362-a474-cc09e3f6224b,2023-06-17 00:00:00,ec827e93-ce87-4c52-8ad9-fc5359956ece
02aa9ed9-8c48-48df-b5c1-b256915ada96,7d934b96-1b46-46f5-9f9a-08acbacbeb6b,79ea4879-1d81-439d-b1bf-b32146e0bec0,2023-06-14 00:00:00,e401312f-1165-498e-bd40-32cb8bcf5f94
d37fbfcd-6bee-41ac-9fad-f4cf1d9fbfaa,ca1cedee-4c9a-4d63-8f05-34ca5cf2c4fc,ee5d212f-3c4f-4987-84cd-d3fadbc2c33a,2023-12-19 00:00:00,064d35d5-e57e-4813-adef-80c1a8486ef7
34ef270d-9082-448a-b0c3-31af5a728f60,3b0efa9c-e141-438a-93b3-7b31adef28fa,af473f42-b985-421d-a8e7-d89b0e039a7a,2023-01-14 00:00:00,1a13f2ee-73b7-476c-b7de-17787041ad7d
33038377-3001-4809-9589-b70b6bffc112,6dcf7bef-9693-4572-adc6-627f6864b3f4,aca19cca-cd96-4ef1-bce1-477954fecabe,2023-10-04 00:00:00,1680ea61-ee37-40e1-8ac6-cf0e648b3dd9
e37a2672-fd64-4177-953e-e710e1d8ad25,6dcf7bef-9693-4572-adc6-627f6864b3f4,af473f42-b985-421d-a8e7-d89b0e039a7a,2023-01-02 00:00:00,951dddda-80b1-470c-838c-a9dd066a2f16
9a208239-9100-4928-9d4a-76b6a465e75f,6dcf7bef-9693-4572-adc6-627f6864b3f4,888d7c91-9599-4888-9a04-1935cb85ca4a,2023-08-05 00:00:00,9ec1b141-7fe3-47fd-802a-65f66979a81d
e769acbd-6247-4f73-b743-77a2bbdec6af,5e37fa0f-4f76-4e6e-bb0e-7d7f48af5f03,f1f6694f-4881-4359-824e-dcdaa2d9192c,2023-12-22 00:00:00,
69f6e5d6-3297-42c9-801a-4d92f7912ba6,3e3412a6-73ff-4f68-afc6-ba4e999d703b,afbe37da-d528-499e-bd83-3d3f6c800e9d,2023-09-13 00:00:00,ec827e93-ce87-4c52-8ad9-fc5359956ece
d1954685-3cdb-495f-99c5-0aa6e8397a5c,ae79867e-16be-4ee9-bd44-8fbe418396a1,04554937-2b9b-473a-ad9c-24e64484ffbb,2023-09-09 00:00:00,064d35d5-e57e-4813-adef-80c1a8486ef7
0f50f8fc-b6f8-461d-8284-e9293d8b23ce,ae79867e-16be-4ee9-bd44-8fbe418396a1,d2231b1a-a0a6-4a5b-ae16-feebecc7eb88,2023-04-13 00:00:00,91deb205-a06b-4dfc-9659-2f24e8ca6264
2a8ce052-0aaa-43e1-8e29-16f84522c87a,ee63c89c-8faa-4149-8eab-11ea43d5e5ce,90b4e945-1072-4563-86dd-0bd93cad222f,2023-11-14 00:00:00,ef76ead2-a6aa-403d-bc45-a7be696f1855
9bbd5dfc-e399-4bd3-83ea-47b31a8b10e1,d2c22f03-885f-4d99-b252-f4f689784fd0,b2695b7f-c802-4b43-8afa-2c7a8d7bac89,2023-11-03 00:00:00,95aa8ad3-3dae-4b18-a508-c6647d4077aa
ce035a49-6ec0-4962-a10a-2b548a7201ed,c81582aa-5b59-4b53-a6f5-3dcec089b92f,dfce5695-d389-49b3-afe5-e964750639b8,2023-07-29 00:00:00,7cad05cc-18bd-44c3-8753-36d4ba7897a1
20f8771c-1415-4fb1-a5d5-6435d76a9554,2afed0f5-6778-48a4-bec8-275908404934,179cf2f2-9e88-45ec-8fcc-2f79dc86f061,2023-12-26 00:00:00,0e15c085-a22d-4e29-bbf1-2263688a829f
ef570257-059d-4677-81a1-8bbdf4355dd0,9a720f85-826a-437d-b45b-9116aa8f2422,da2dfca3-c4f6-4a0b-8c73-02f2fba590d7,2023-08-11 00:00:00,a04f4628-9614-4a76-91b2-7cf2dacb7ccf
48a3a0f9-1c83-45a3-99b7-0fea6198d614,c0b1d939-e36b-4305-89ec-752d13bdce8b,1bd96240-b38c-47af-9a51-2cf6055c2425,2023-10-20 00:00:00,ec827e93-ce87-4c52-8ad9-fc5359956ece
e92c95f8-a002-4ba8-9101-0b8be151bf0f,4420331c-41d0-4a7a-b5ac-dc35bc9cf291,0e3345ef-5eee-4adb-8d60-988135464808,2023-10-04 00:00:00,0e15c085-a22d-4e29-bbf1-2263688a829f
6c75badc-d488-4c69-9438-1f063ebb3fcb,4420331c-41d0-4a7a-b5ac-dc35bc9cf291,aca19cca-cd96-4ef1-bce1-477954fecabe,2023-09-22 00:00:00,ef76ead2-a6aa-403d-bc45-a7be696f1855
13cf92a7-cd06-4d3b-8faa-4c54505aeb2a,98d7163b-4768-4d27-91d0-46356a368d11,9a695068-ae18-4362-a474-cc09e3f6224b,2023-07-10 00:00:00,951dddda-80b1-470c-838c-a9dd066a2f16
496b8128-770c-4d1f-8bcf-ea9231b8b8cf,470fc5da-b4b3-4af9-a01a-2f40a64c4051,88f63caf-c223-4efa-9d5f-e478796cce2b,2023-11-15 00:00:00,7cad05cc-18bd-44c3-8753-36d4ba7897a1
a70c1a94-a310-4f73-802b-c0b05cc3dcf6,d55ea826-a26f-441b-963a-f25fd3ba6a67,814a141f-8a18-4b4b-b8d1-8a88ba7d08a1,2023-02-02 00:00:00,1a13f2ee-73b7-476c-b7de-17787041ad7d
c90ccb78-9050-4185-99b6-143f7222d0c5,6971abf7-28cf-4986-b38e-f33bde743f8b,f1f6694f-4881-4359-824e-dcdaa2d9192c,2023-10-03 00:00:00,470cf975-9e10-4995-a585-524cceeb4ee5
5e3328e1-5f1e-4639-aa2e-f51274a9fd27,c529bc8c-becc-406d-a5a0-2594e517b8cb,ee748bd1-ef3d-4ff6-979b-283363ec2775,2023-07-08 00:00:00,
3949b3c5-0be6-48ce-ae55-d4c6f723c2d3,9b8f8e32-14c6-4791-a666-7c37a9ac9ab5,a4f44ba7-4ead-4c9e-a3b2-39384e6bc04c,2023-02-24 00:00:00,fcf245ec-97e5-46a5-80f2-f782fe73933a
9d509b8b-ad71-4d3e-8239-58ee86d585b9,4e2d8ea0-0ebc-466c-a43e-5d518064a784,802f934a-1e5a-4fd1-84dd-33248265ee96,2023-09-16 00:00:00,0e15c085-a22d-4e29-bbf1-2263688a829f
b43df6b3-cf88-427b-8e9f-79a2fa7475e5,32d04656-2768-4c6b-b611-738ca8f15d23,1c136e64-2467-4f57-8419-8b6ebe547ccf,2023-09-13 00:00:00,8fb7bab2-41e8-48e5-8afb-36859b577224
a084306b-8d7f-4f94-b30b-40272a2cca27,458eafa5-9e05-47f8-b9a1-a877164cf5eb,e60dfb1f-6bed-4c1b-803b-61cd827726d4,2023-07-09 00:00:00,a04f4628-9614-4a76-91b2-7cf2dacb7ccf
57848dd1-ef55-4f2b-89c1-41156fa1a310,78794484-e128-48c9-9e75-47683ddd70ce,9387226e-4e4c-49bb-a916-35d12fea0184,2023-06-03 00:00:00,6612e286-6152-494d-9f7d-0f0a98ee9686
99e71a4d-b0fd-432c-ac90-7c0cbcd8620c,481336c6-a5cb-4df7-8eac-47959bd46d6a,3f9e3ce6-f951-464c-8030-8c23364d70eb,2023-09-21 00:00:00,7fa17c10-887d-4759-9385-cdec18b6beb9
0f04aa3f-aa3c-4570-88b8-9a5ce1cf726a,940dae41-e73f-4cc8-8952-70ece390c472,298e9938-10ec-49ce-a8fa-8d489dd59b89,2023-12-24 00:00:00,91deb205-a06b-4dfc-9659-2f24e8ca6264
9bf10d4c-15ed-4b40-9318-e662897927cf,7f396341-d2dd-44c3-8f5d-fcc06da29dbe,ad9eabfd-09b2-4748-9273-9417c3b06f6a,2023-12-26 00:00:00,1680ea61-ee37-40e1-8ac6-cf0e648b3dd9
75dc5b26-5e7e-4a01-9665-b7856ae167a7,7f396341-d2dd-44c3-8f5d-fcc06da29dbe,af473f42-b985-421d-a8e7-d89b0e039a7a,2023-03-16 00:00:00,ec827e93-ce87-4c52-8ad9-fc5359956ece
fe5b1379-8b86-459e-8268-73d5f1c62da4,bddb2bcf-de85-4b82-acdc-a8d9b9f1ed37,754f388c-597c-40ac-8bea-e10948d9105c,2023-10-13 00:00:00,
976bf3fe-6e79-4571-a1b7-6a39cde0ee14,5380e553-82ed-413a-bf35-96b5562cbada,905bfe20-cbc8-4f36-b3d1-909a546779b9,2023-11-13 00:00:00,58eec1fd-b856-451a-b877-3c65a4f0cc7b
15aa112b-c766-4268-a0c0-6c7036a9d109,4f30375c-23b3-4423-b91a-4b7408db4f3a,84cf4e34-40db-4be2-ae6e-20bc083e12f1,2023-09-25 00:00:00,fcf245ec-97e5-46a5-80f2-f782fe73933a
88852bb4-571c-4f1d-b3d2-0b4f510c82b7,bcc6e2c0-cb31-4c96-b3fa-24b5d24c1c94,f7c12850-dcde-457a-afdf-ebf48d5cd0cc,2023-06-15 00:00:00,e401312f-1165-498e-bd40-32cb8bcf5f94
e9dafb8c-08a4-4600-b2ed-2d412b463e90,079fd637-14e5-41d0-bf13-3e90c7175460,2999ca6c-3652-4c70-9179-8594353a2334,2023-09-02 00:00:00,
4cb72080-3849-4f74-b242-f9cd0c912cb2,625e3c5a-d45c-4407-bbe6-1d871a518b30,573aa715-ef53-4bc5-873d-9b875145e742,2023-05-29 00:00:00,064d35d5-e57e-4813-adef-80c1a8486ef7
bde494e6-3824-42a0-a109-e98a77739d4f,625e3c5a-d45c-4407-bbe6-1d871a518b30,ee5d212f-3c4f-4987-84cd-d3fadbc2c33a,2023-05-06 00:00:00,9ec1b141-7fe3-47fd-802a-65f66979a81d
c41e73bd-4b4e-49e8-a760-0bd38d80cacf,625e3c5a-d45c-4407-bbe6-1d871a518b30,34984551-bded-41ff-b449-109511f984af,2023-05-27 00:00:00,ce75e67e-8e7a-4b4e-8d0f-99084fe08651
ddc272af-2dc7-496f-a1bf-9b1be47bd163,86998653-0de2-42c2-a85a-70278d3bb3da,88f63caf-c223-4efa-9d5f-e478796cce2b,2023-09-24 00:00:00,9b8c701a-445a-4656-96b7-41f611e2d00f
ef076a3c-f091-4998-9f91-941ee6fa0a41,c730187b-d4f6-4804-8f29-b455996c0e03,888d7c91-9599-4888-9a04-1935cb85ca4a,2023-08-17 00:00:00,6612e286-6152-494d-9f7d-0f0a98ee9686
dbc47f70-ba43-4f00-bbae-ebb60a91230a,9e4440a7-1a94-4de3-9bbc-2efb6ecfb632,e85b17ca-03fa-45f3-b61d-b8546b5b63d1,2023-10-20 00:00:00,a2429233-9e14-4dd5-b9d0-5c6f1379a710
95908765-a863-47b1-a292-482287251449,5a93e74e-95e0-4f9b-bdb9-aceb2bc092ae,b252862c-c560-4634-a0af-ce204382ff6d,2023-05-23 00:00:00,
3ce0758f-ed99-48ad-9685-d3b804bf68bf,e0c9c0c3-4e58-4ef4-b0bb-600066562459,da2dfca3-c4f6-4a0b-8c73-02f2fba590d7,2023-09-16 00:00:00,7c5d54c1-dd5e-439c-ab3a-831127cd5086
0ee137ad-4c7d-4c45-aa0f-67143fc58714,e0c9c0c3-4e58-4ef4-b0bb-600066562459,ba12f1b5-131e-4c1e-a8be-6a3098298871,2023-07-08 00:00:00,1a13f2ee-73b7-476c-b7de-17787041ad7d
0476368c-c0ee-46ca-aa70-8d1f21a37c7e,93862cf2-e4c1-47fe-87ec-56f29a440c0d,f18e7abb-e283-4dc0-b8ab-059c2e044664,2023-10-10 00:00:00,
7bf00975-f7de-4a67-b28e-e2bfa910243c,10d1536c-5db5-4070-8ce8-d510dad3df07,e7609f64-cc64-4790-8c4f-06ca08e272cb,2023-08-12 00:00:00,ce75e67e-8e7a-4b4e-8d0f-99084fe08651
09e8347f-ecd7-477c-80e8-95b9be6ffdd2,4d88e706-4302-4234-84eb-a62646844714,50e1f3dc-eaa9-47b0-b2cb-a56df5a3d352,2023-06-02 00:00:00,49e2d6ef-e196-471a-8c2c-9e75f44e65cd
3bfd4785-0824-4c6d-ad28-0fbced517fa5,0a100ef3-5ea7-4821-99b2-838053c649c9,888d7c91-9599-4888-9a04-1935cb85ca4a,2023-08-26 00:00:00,fcf245ec-97e5-46a5-80f2-f782fe73933a
551af97a-c2a7-44d7-b849-00a67c85bc67,cabafb26-ac48-4408-ad8d-2dee6857156d,e0789041-c229-43f4-a588-cacf51787e72,2023-06-19 00:00:00,064d35d5-e57e-4813-adef-80c1a8486ef7
bb610d40-952a-4b63-bf2d-4f9f36796782,4d06b4eb-dcd6-4c1f-a108-0fd89f0d6ea5,d7a366a5-e58c-4885-87d2-543641a38721,2023-07-08 00:00:00,9ec1b141-7fe3-47fd-802a-65f66979a81d
15a70a9f-7cf0-4b7a-a02e-516666a2eb75,4d06b4eb-dcd6-4c1f-a108-0fd89f0d6ea5,8370de8f-4a3f-48e1-a701-00f64e488320,2023-10-14 00:00:00,7c5d54c1-dd5e-439c-ab3a-831127cd5086
6f8e18da-8193-4182-9280-9f819215550f,01ca4506-1c18-4e1c-b4d4-1a9267742e3a,cc3eb96a-f944-4a4d-8e7e-e1c11614ac97,2023-11-01 00:00:00,1a13f2ee-73b7-476c-b7de-17787041ad7d
10bc829b-5527-4cb0-8e7f-bb325805a6f4,b66ffe5f-9cc1-400a-9b4e-56ab476c35f0,3c69c47e-00f1-4140-b365-815ad4f0d9a0,2023-05-02 00:00:00,49e2d6ef-e196-471a-8c2c-9e75f44e65cd
a3e7ee79-bace-4b98-ac14-9327b043fa3c,b66ffe5f-9cc1-400a-9b4e-56ab476c35f0,b09fad04-0b1b-4ef7-8fbf-2d221d93f911,2023-11-01 00:00:00,e401312f-1165-498e-bd40-32cb8bcf5f94
478df76b-1689-4c4d-9a1c-15dc1d5922de,e7bbadd7-bcdb-44c8-aa23-b3c978acaecd,905bfe20-cbc8-4f36-b3d1-909a546779b9,2023-10-28 00:00:00,0e15c085-a22d-4e29-bbf1-2263688a829f
0fe4f7a1-7096-4136-9a52-6e82526c04c3,9531bd7c-9df4-4b09-a9e8-bd34e8a190c2,140464e8-f434-4f66-a014-f4a21bb4b41e,2023-10-05 00:00:00,
d1708634-ef47-41af-bc66-45699d4becca,2a6cabbe-1eed-470c-b5f9-e766579b3199,c7c280c9-c79b-49f5-9286-4ac809b98aac,2023-05-10 00:00:00,01c9b241-d222-4a7e-b8a9-a829d1bca613
fc9e8f85-90a2-47be-a05e-8197a75994eb,2a6cabbe-1eed-470c-b5f9-e766579b3199,35e11f0c-8939-4522-b1f6-95e3eab4190a,2023-10-01 00:00:00,fcf245ec-97e5-46a5-80f2-f782fe73933a
de2a0433-54f9-4dc8-84df-7fccf8c3bcaf,c93e645d-2a27-478f-9779-cc8725cc8b19,070f5c11-cef3-413c-aa9d-1e3cb8698ea4,2023-07-28 00:00:00,61c6f21f-040b-43f8-94e0-2999b6eb398d
55e25629-6e06-40fa-9f3b-2ffe61f16a19,d780bbfa-8d77-49b6-91a0-a890f14f81ff,f0c5156c-ad0d-4729-9ffc-132857ed5e95,2023-12-12 00:00:00,a2429233-9e14-4dd5-b9d0-5c6f1379a710
98492f99-0eb6-42c8-ad88-f8d8f36bcf66,83dd26d1-21d9-4312-8c71-e2ee30707b89,30548bee-6a08-41d3-aacd-6d0fa461dae1,2023-05-05 00:00:00,91deb205-a06b-4dfc-9659-2f24e8ca6264
6f11b304-d7a8-43fd-8272-d5c2035b5c04,6e707fc4-0e29-4243-8236-251a3807645a,1bd96240-b38c-47af-9a51-2cf6055c2425,2023-10-25 00:00:00,01c9b241-d222-4a7e-b8a9-a829d1bca613
a97b77f9-fd96-481b-9fcb-f385d8ae7783,d96581f0-e571-4e4d-a5b9-7085af42d293,50e1f3dc-eaa9-47b0-b2cb-a56df5a3d352,2023-10-09 00:00:00,
a2d92b1e-ffac-4500-96c8-abc7e1b57c90,4b890cb2-79eb-4362-baf7-1955341a82c2,754f388c-597c-40ac-8bea-e10948d9105c,2023-10-15 00:00:00,0bfbcc20-3c78-499e-9d95-c23a46946100
52547357-cd0d-40ca-a76a-e5a122d14170,4ce57c4c-6349-4ed8-b3a4-56169ee196e5,daebdd8a-37fb-42e5-8a17-abb7487d2784,2023-09-09 00:00:00,0e15c085-a22d-4e29-bbf1-2263688a829f
6a4ce697-bd4d-4732-af37-837180885a4a,79ee4c40-654d-4db5-83be-a680945e88a3,9736bb51-4d70-423b-82ab-4dbcaaaa9683,2023-12-18 00:00:00,1a13f2ee-73b7-476c-b7de-17787041ad7d
8004a658-ab6c-4020-92cf-e39611f403dd,0c259beb-3096-4296-beaa-3ff97fe5441e,cde624ab-20cd-4727-985d-abbfa24a3796,2023-08-22 00:00:00,639d8674-aa66-46a2-91ce-a345a0b7e3fb
93cdf1e1-1fd8-46dc-a965-42da1a1e934d,6fc4f82f-c5ef-4e77-9a99-30db440d091e,f18e7abb-e283-4dc0-b8ab-059c2e044664,2023-10-15 00:00:00,d559fef7-886d-4909-8d81-2debc4f28e19
05ab2a79-81d5-490b-a234-cd911dc12f53,3ac4d805-b219-4deb-bfc1-d6ef9c0d4abd,cc3eb96a-f944-4a4d-8e7e-e1c11614ac97,2023-10-10 00:00:00,1a13f2ee-73b7-476c-b7de-17787041ad7d
dad97321-5250-4e62-a8a3-a823b57d9fa4,e6de4462-6b56-4e86-bc26-7cd5a4070a49,070f5c11-cef3-413c-aa9d-1e3cb8698ea4,2023-11-08 00:00:00,1680ea61-ee37-40e1-8ac6-cf0e648b3dd9
ec27706c-31f1-4b76-96d9-11f25249f1ab,e2caaee6-aed3-435f-b24d-f4e120f7691a,253cf031-bd28-4610-9d97-c99f31e530b8,2023-11-04 00:00:00,560099a2-8752-4e63-a28b-be062894ccec
e02acb62-48a5-4a0e-b03d-cd0fcbeed328,39c58974-3747-452e-a505-4ea1118c05f8,f1f6694f-4881-4359-824e-dcdaa2d9192c,2023-09-05 00:00:00,2b588155-b2a3-4af6-8a33-452a10dd3e98
f98d13f4-904f-4695-86d5-14f86ee51f2d,59100acc-e306-4975-82ad-bc6a571a017e,0e3345ef-5eee-4adb-8d60-988135464808,2023-10-04 00:00:00,58eec1fd-b856-451a-b877-3c65a4f0cc7b
